"키워드보고서(2020.09.10.~2020.12.08.),osbc"
"캠페인","광고그룹","키워드","일별","노출수","클릭수","클릭률(%)","평균클릭비용(VAT포함,원)","총비용(VAT포함,원)"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스검증","2020.10.19.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스검증","2020.10.21.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스검증","2020.10.27.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스검증","2020.11.03.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.09.10.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.09.12.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.09.13.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.17.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.18.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.19.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.20.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.21.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.22.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.24.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.25.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.27.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.28.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.10.29.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.11.03.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이브러리","2020.11.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.09.10.","10","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.09.11.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.09.13.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.09.14.","9","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.09.15.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.16.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.17.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.18.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.19.","11","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.20.","10","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.21.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.22.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.23.","16","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.24.","125","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.25.","25","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.26.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.27.","21","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.28.","21","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.29.","13","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.30.","12","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.10.31.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.11.01.","9","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.11.02.","20","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.11.03.","22","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.11.04.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스","2020.11.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스검증","2020.10.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스검증","2020.10.19.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스검증","2020.11.02.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스라이선스검증","2020.11.03.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스보안","2020.09.11.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스보안취약점","2020.10.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스보안취약점","2020.10.21.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스보안취약점","2020.10.31.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.09.10.","38","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.09.11.","51","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.09.12.","14","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.09.13.","26","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.09.14.","108","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.09.15.","51","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.16.","17","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.17.","21","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.18.","50","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.19.","74","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.20.","73","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.21.","79","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.22.","66","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.23.","50","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.24.","63","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.25.","47","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.26.","3","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.27.","32","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.28.","78","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.29.","56","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.30.","39","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.10.31.","12","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.11.01.","37","1","2.71","682","682"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.11.02.","29","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.11.03.","29","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.11.04.","33","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스소프트웨어","2020.11.16.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점","2020.09.10.","6","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점","2020.09.11.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점","2020.10.22.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점","2020.10.31.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점","2020.11.03.","2","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점점검","2020.10.16.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스취약점점검","2020.11.04.","1","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.09.10.","23","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.09.11.","7","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.09.12.","5","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.09.13.","10","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.09.14.","25","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.09.15.","4","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.16.","17","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.17.","13","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.18.","30","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.19.","30","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.20.","55","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.21.","49","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.22.","50","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.23.","25","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.24.","9","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.25.","8","0","0","0","0"
"파워링크#1_FOSSID 검색광고","파워링크#1_FOSSID 검색광고_단일키워드 그룹","오픈소스컨설팅","2020.10.26.","2","0","0","0","0"
